distance,Wind speed @ 1m
30687.4,0.1766963777
30693.8,0.1766963777
30700.1,0.1766963777
30706.6,0.1766963777
30713.8,0.1766963777
30721.2,0.1766963777
30727.5,0.1766963777
30734.8,0.1766963777
30742,0.1766963777
30748.5,0.1766963777
30754.9,0.1766963777
30762.3,0.1766963777
30768.7,0.1766963777
30776,0.1766963777
30783.4,0.1766963777
30789.8,0.1766963777
30797.1,0.1766963777
30804.4,0.1766963777
30811.8,0.1766963777
30819.1,0.1766963777
30827.6,0.1766963777
30834.9,0.1766963777
30843.1,0.1766963777
30850.5,0.1766963777
30857.8,0.1766963777
30866,0.1766963777
30873.3,0.1766963777
30880.6,0.1766963777
30888.8,0.1766963777
30896.1,0.1766963777
30904.2,0.1766963777
30911.6,0.1766963777
30919.7,0.1766963777
30927.1,0.1766963777
30934.3,0.1766963777
30942.5,0.1766963777
30949.8,0.1766963777
30957.1,0.1766963777
30965.3,0.1766963777
30972.7,0.1766963777
30980,0.1766963777
30987.3,0.1766963777
30995.5,0.1766963777
31002.9,0.1766963777
31010.2,0.1766963777
31017.5,0.1766963777
31025.1,0.1766963777
31032.5,0.1766963777
31039.8,0.1766963777
31047.4,0.1766963777
31055,0.1766963777
31061.4,0.1766963777
31069,0.1766963777
31076.4,0.1766963777
31083.1,0.1766963777
31089.8,0.1766963777
31097.1,0.1766963777
31103.9,0.1766963777
31110.3,0.1766963777
31117.7,0.1766963777
31124.4,0.1766963777
31130.8,0.1766963777
31138.4,0.1766963777
31144.9,0.1766963777
31151.3,0.1766963777
31158,0.1766963777
31164.5,0.1766963777
31170.9,0.1766963777
31177.6,0.1766963777
31184.4,0.1766963777
31190.8,0.1766963777
31197.5,0.1766963777
31204,0.1766963777
31210.4,0.1766963777
31217.2,0.1766963777
31224.5,0.1766963777
31230.9,0.1766963777
31237.4,0.1766963777
31242.9,0.1766963777
31249.4,0.1766963777
31255.3,0.1766963777
31261.7,0.1766963777
31267.3,0.1766963777
31273.1,0.1766963777
31279.6,0.1766963777
31285,0.1766963777
31291.5,0.1766963777
31297,0.1766963777
31303.8,0.1766963777
31309.3,0.1766963777
31315.8,0.1766963777
31322.5,0.1766963777
31328,0.1766963777
31334.8,0.1766963777
31341.2,0.1766963777
31347.1,0.1766963777
31353.5,0.1766963777
31359.1,0.1766963777
31365.5,0.1766963777
31371.1,0.1766963777
31377.8,0.1766963777
31383.4,0.1766963777
31389.8,0.1766963777
31396.5,0.1766963777
31402.1,0.1766963777
31408.5,0.1766963777
31414.1,0.1766963777
31420.8,0.1766963777
31426.4,0.1766963777
31432.8,0.1766963777
31439.3,0.1766963777
31444.8,0.1766963777
31450.7,0.1766963777
31457.1,0.1766963777
31462.7,0.1766963777
31469.1,0.1766963777
31475,0.1766963777
31481.5,0.1766963777
31487,0.1766963777
31493.7,0.1766963777
31499.3,0.1766963777
31505.7,0.1766963777
31511.3,0.1766963777
31516.9,0.1766963777
31522.4,0.1766963777
31529.1,0.1766963777
31534.7,0.1766963777
31540.2,0.1766963777
31545.8,0.1766963777
31552.2,0.1766963777
31557.8,0.1766963777
31563.3,0.1766963777
31570.1,0.1766963777
31575.6,0.1766963777
31581.2,0.1766963777
31587.6,0.1766963777
31593.5,0.1766963777
31599.1,0.1766963777
31605.5,0.1766963777
31611.1,0.1766963777
31616.6,0.1766963777
31622.2,0.1766963777
31628.6,0.1766963777
31634.2,0.1766963777
31639.7,0.1766963777
31645.6,0.1766963777
31651.9,0.1766963777
31657.5,0.1766963777
31662.9,0.1766963777
31669.4,0.1766963777
31674.8,0.1766963777
31680.4,0.1766963777
31686.8,0.1766963777
31692.3,0.1766963777
31698.7,0.1766963777
31704.2,0.1766963777
31709.7,0.1766963777
31714.2,0.1766963777
31719.8,0.1766963777
31725.4,0.1766963777
31731.2,0.1766963777
31737.1,0.1766963777
31743,0.1766963777
31748.9,0.1766963777
31754.7,0.1766963777
31761.1,0.1766963777
31767,0.1766963777
31772.1,0.1766963777
31782.3,0.1766963777
31787.1,0.1766963777
31791.6,0.1766963777
31796.2,0.1766963777
31801,0.1766963777
31804.8,0.1766963777
31810.5,0.1766963777
31814.8,0.1766963777
31819.1,0.1766963777
31824,0.1766963777
31827.5,0.1766963777
31831,0.1766963777
31835.3,0.1766963777
31838.2,0.1766963777
31841.7,0.1766963777
31844.7,0.1766963777
31848.2,0.1766963777
31851.1,0.1766963777
31854.1,0.1766963777
31857.6,0.1766963777
31860.5,0.1766963777
31862.6,0.1766963777
31866.2,0.1766963777
31868.3,0.1766963777
31871.2,0.1766963777
31873.3,0.1766963777
31876.2,0.1766963777
31878.3,0.1766963777
31880.5,0.1766963777
31882.9,0.1766963777
31885.3,0.1766963777
31887.5,0.1766963777
31889.7,0.1766963777
31891.9,0.1766963777
31894.3,0.1766963777
31896.8,0.1766963777
31899.2,0.1766963777
31901.3,0.1766963777
31904.1,0.1766963777
31906.3,0.1766963777
31909.1,0.1766963777
31911.3,0.1766963777
31914.1,0.1766963777
31917.7,0.1766963777
31920.5,0.1766963777
31922.7,0.1766963777
31925.6,0.1766963777
31928.5,0.1766963777
31931.4,0.1766963777
31934.3,0.1766963777
31937.2,0.1766963777
31939.3,0.1766963777
31942.3,0.1766963777
31945.2,0.1766963777
31948.2,0.1766963777
31950.3,0.1766963777
31953.8,0.1766963777
31955.9,0.1766963777
31958.1,0.1766963777
31960.2,0.1766963777
31962.3,0.1766963777
31965.8,0.1766963777
31968.8,0.1766963777
31970.9,0.1766963777
31974.4,0.1766963777
31976.5,0.1766963777
31980,0.1766963777
31983,0.1766963777
31985.9,0.1766963777
31988.7,0.1766963777
31992.2,0.1766963777
31994.6,0.1766963777
31997.5,0.1766963777
32000.4,0.1766963777
32003.3,0.1766963777
32006.1,0.1766963777
32008.5,0.1766963777
32010.9,0.1766963777
32014.4,0.1766963777
32017.8,0.1766963777
32020.2,0.1766963777
32023.6,0.1766963777
32026,0.1766963777
32029.4,0.1766963777
32031.7,0.1766963777
32035.1,0.1766963777
32038.5,0.1766963777
32040.7,0.1766963777
32044,0.1766963777
32046.4,0.1766963777
32049.7,0.1766963777
32052,0.1766963777
32054.4,0.1766963777
32056.8,0.1766963777
32059.2,0.1766963777
32061.6,0.1766963777
32064.4,0.1766963777
32068,0.1766963777
32070.8,0.1766963777
32073.7,0.1766963777
32078,0.1766963777
32081.5,0.1766963777
32085,0.1766963777
32088.8,0.1766963777
32092.3,0.1766963777
32095.9,0.1766963777
32098.8,0.1766963777
32102.6,0.1766963777
32106.4,0.1766963777
32109.3,0.1766963777
32113.1,0.1766963777
32116.9,0.1766963777
32119.6,0.1766963777
32123.3,0.1766963777
32126.2,0.1766963777
32130,0.1766963777
32132.7,0.1766963777
32136.5,0.1766963777
32139.4,0.1766963777
32143.1,0.1766963777
32146.7,0.1766963777
32149.6,0.1766963777
32153.3,0.1766963777
32156.2,0.1766963777
32159.8,0.1766963777
32163.6,0.1766963777
32166.4,0.1766963777
32170.1,0.1766963777
32174.8,0.1766963777
32179.3,0.1766963777
32183.1,0.1766963777
32187.8,0.1766963777
32192.5,0.1766963777
32197,0.1766963777
32203.5,0.1766963777
32209,0.1766963777
32215.5,0.1766963777
32221,0.1766963777
32227.5,0.1766963777
32233.9,0.1766963777
32240.3,0.1766963777
32246.7,0.1766963777
32254,0.1766963777
32261.4,0.1766963777
32268.7,0.1766963777
32276.1,0.1766963777
32283.4,0.1766963777
32290.7,0.1766963777
32298,0.1766963777
32305.3,0.1766963777
32313.6,0.1766963777
32320.9,0.1766963777
32329.1,0.1766963777
32336.5,0.1766963777
32344.7,0.1766963777
32352.1,0.1766963777
32361.2,0.1766963777
32371.2,0.1766963777
32379.4,0.1766963777
32386.7,0.1766963777
32394.3,0.1766963777
32402.3,0.1766963777
32410.3,0.1766963777
32418.1,0.1766963777
32425.8,0.1766963777
32433,0.1766963777
32442.1,0.1766963777
32449.9,0.1766963777
32456.9,0.1766963777
32464.6,0.1766963777
32472.4,0.1766963777
32480.2,0.1766963777
32487.2,0.1766963777
32494.2,0.1766963777
32505.9,0.1766963777
32554.2,0.1766963777
32593.9,0.1766963777
32628.9,0.1766963777
32664.6,0.1766963777
32696.4,0.1766963777
32787.8,0.5693234419
32879.3,0.5693234419
32970.8,0.5693234419
33062.2,0.5693234419
33100.6,0.5693234419
33138.8,0.5693234419
33149.4,0.5693234419
33163.8,0.5693234419
33197.3,0.5693234419
33224.5,0.5693234419
33241.7,0.5693234419
33262.8,0.5693234419
33278.9,0.5693234419
33333.5,0.5693234419
33388.1,0.5693234419
33417.9,0.5693234419
33439.2,0.5693234419
33518.7,0.5693234419
33598.1,0.5693234419
33660,0.5693234419
33708.3,0.5693234419
33762.9,0.5693234419
33817.4,0.5693234419
33842.8,0.5693234419
33868.3,0.5693234419
33910.1,0.5693234419
33962.9,0.5693234419
34015.7,0.5693234419
34043,0.5693234419
34099.9,0.5693234419
34174.2,0.5693234419
34247.1,0.5693234419
34330.1,0.5693234419
34413.2,0.5693234419
34484.8,0.5693234419
34531.7,0.5693234419
34603.8,0.5693234419
34624.7,0.5693234419
34650.3,0.5693234419
34738.6,0.5693234419
34825.1,0.5693234419
34915.9,0.5693234419
35003.3,0.5693234419
35090.8,0.5693234419
35143.4,0.5693234419
35196,0.5693234419
35229.2,0.5693234419
35261.2,0.5693234419
35303.8,0.5693234419
35382.3,0.5693234419
35460.7,0.5693234419
35521.2,0.5693234419
35576.5,0.5693234419
35652.9,0.5693234419
35726.5,0.5693234419
35800.1,0.5693234419
35891.3,0.5693234419
35982.5,0.5693234419
36073.7,0.5693234419
36164.8,0.5693234419
36256,0.5693234419
36347.2,0.5693234419
36413.5,0.5693234419
36479.9,0.5693234419
36516.9,0.5693234419
36584.3,0.5693234419
36648.4,0.5693234419
36712.4,0.5693234419
36792.3,0.5693234419
36872.2,0.5693234419
36926.7,0.5693234419
36936.5,0.5693234419
36954.2,0.5693234419
36972.8,0.5693234419
37035.7,0.5693234419
37094.4,0.5693234419
37107.5,0.5693234419
37119.8,0.5693234419
37181,0.5693234419
37235.9,0.5693234419
37245.8,0.8228161799
37272.5,0.8228161799
37280.3,0.8228161799
37288.9,0.8228161799
37296.1,0.8228161799
37303.3,0.8228161799
37327.3,0.8228161799
37344.9,0.8228161799
37353.4,0.8228161799
37362.5,0.8228161799
37371.1,0.8228161799
37380.2,0.8228161799
37423.9,0.8228161799
37488,0.8228161799
37541.5,0.8228161799
37551.4,0.8228161799
37571.3,0.8228161799
37581.8,0.8228161799
37593.1,0.8228161799
37603.6,0.8228161799
37614.9,0.8228161799
37625.4,0.8228161799
37636,0.8228161799
37645.8,0.8228161799
37654.4,0.8228161799
37662.1,0.8228161799
37667.7,0.8228161799
37672,0.8228161799
37675.8,0.8228161799
37679.1,0.8228161799
37693.2,0.8228161799
37696.8,0.8228161799
37709.5,0.8228161799
37712.9,0.8228161799
37721.9,0.8228161799
37729,0.8228161799
37750.6,0.8228161799
37800.4,0.8228161799
37806.2,0.8228161799
37825.9,0.8228161799
37831.1,0.8228161799
37835.4,0.8228161799
37840.6,0.8228161799
37846.4,0.8228161799
37852.1,0.8228161799
37889.1,0.8228161799
37915.8,0.8228161799
37921,0.8228161799
37926.2,0.8228161799
37947.1,0.8228161799
37976.6,0.8228161799
37982.5,0.8228161799
37989.4,0.8228161799
37996.1,0.8228161799
38003,0.8228161799
38009.8,0.8228161799
38016.5,0.8228161799
38023.2,0.8228161799
38029.8,0.8228161799
38035.5,0.8228161799
38042.2,0.8228161799
38055.2,0.8228161799
38061.1,0.8228161799
38066.9,0.8228161799
38073.6,0.8228161799
38079.3,0.8228161799
38092.2,0.8228161799
38109.9,0.8228161799
38116.2,0.8228161799
38121.8,0.8228161799
38131.9,0.8228161799
38137,0.8228161799
38141.2,0.8228161799
38146.3,0.8228161799
38150.6,0.8228161799
38154.3,0.8228161799
38158.6,0.8228161799
38162.1,0.8228161799
38166.4,0.8228161799
38170.2,0.8228161799
38174,0.8228161799
38179,0.8228161799
38182.8,0.8228161799
38186.6,0.8228161799
38190.2,0.8228161799
38194.9,0.8228161799
38198.5,0.8228161799
38213.1,0.8228161799
38217.6,0.8228161799
38221.2,0.8228161799
38224.8,0.8228161799
38229.4,0.8228161799
38237.6,0.8228161799
38241.2,0.8228161799
38244.9,0.8228161799
38249.4,0.8228161799
38253,0.8228161799
38257.7,0.8228161799
38275,0.8228161799
38278.8,0.8228161799
38283.3,0.8228161799
38286.9,0.8228161799
38290.5,0.8228161799
38298.8,0.8228161799
38303.3,0.8228161799
38306.9,0.8228161799
38310.7,0.8228161799
38315.3,0.8228161799
38323.4,0.8228161799
38327.1,0.8228161799
38331.6,0.8228161799
38335.4,0.8228161799
38339,0.8228161799
38347.2,0.8228161799
38350.8,0.8228161799
38355.5,0.8228161799
38359.1,0.8228161799
38362.7,0.8228161799
38374.5,0.8228161799
38379.2,0.8228161799
38382.8,0.8228161799
38386.4,0.8228161799
38390.1,0.8228161799
38394.7,0.8228161799
38398.3,0.8228161799
38402,0.8228161799
38405.6,0.8228161799
38410.1,0.8228161799
38425.6,0.8228161799
38430.1,0.8228161799
38433.8,0.8228161799
38438.3,0.8228161799
38441.9,0.8228161799
38450.1,0.8228161799
38454.7,0.8228161799
38458.3,0.8228161799
38462.8,0.8228161799
38466.5,0.8228161799
38488.3,0.8228161799
38492.8,0.8228161799
38496.4,0.8228161799
38501,0.8228161799
38505.6,0.8228161799
38513.9,0.8228161799
38517.5,0.8228161799
38521.3,0.8228161799
38525.1,0.8228161799
38528.9,0.8228161799
38540.2,0.8228161799
38544,0.8228161799
38547.6,0.8228161799
38555.3,0.8228161799
38565.9,0.8228161799
38587.1,0.8228161799
38589.2,0.8228161799
38590.3,0.8228161799
38597.9,0.8228161799
38606.5,0.8228161799
38628.6,0.8228161799
38651.6,0.8228161799
38658.2,0.8228161799
38663.9,0.8228161799
38669.7,0.8228161799
38676.3,0.8228161799
38694.4,0.8228161799
38733.8,0.8228161799
38740.5,0.8228161799
38746.8,0.8228161799
38753.5,0.8228161799
38760.6,0.8228161799
38768.2,0.8228161799
38774.1,0.8228161799
38802.6,0.8228161799
38830.2,0.8228161799
38859.5,0.8228161799
38906.6,0.8228161799
38915.2,0.8228161799
38922.4,0.8228161799
38931,0.8228161799
38938.2,0.8228161799
38974.9,0.8228161799
38988.4,0.8228161799
39002.7,0.8228161799
39019.1,0.8228161799
39068.3,0.8228161799
39073.7,0.8228161799
39084.3,0.8228161799
39096.3,0.8228161799
39101.3,0.8228161799
39112.5,0.8228161799
39128,0.8228161799
39133,0.8228161799
39136.7,0.8228161799
39141,0.8228161799
39145.9,0.8228161799
39154.4,0.8228161799
39158.7,0.8228161799
39163.9,0.8228161799
39168.2,0.8228161799
39172.5,0.8228161799
39177.7,0.8228161799
39182,0.8228161799
39187.2,0.8228161799
39190.1,0.8228161799
39195.3,0.8228161799
39199.6,0.8228161799
39203.4,0.8228161799
39208.6,0.8228161799
39212.9,0.8228161799
39217.2,0.8228161799
39221.5,0.8228161799
39225.8,0.8228161799
39230.1,0.8228161799
39234.4,0.8228161799
39238.8,0.8228161799
39243.1,0.8228161799
39247.3,0.8228161799
39251.6,0.8228161799
39260.1,0.8228161799
39264.4,0.8228161799
39267.9,0.8228161799
39277.1,0.8228161799
39288.4,0.8228161799
39291.9,0.8228161799
39296.2,0.8228161799
39311,0.8228161799
39325.7,0.8228161799
39339.2,0.8228161799
39354.8,0.8228161799
39368.2,0.8228161799
39382.9,0.8228161799
39398.4,0.8228161799
39413.9,1
39430.3,1
39444.9,1
39460.3,1
39475.8,1
39492.1,1
39508.4,1
39524.8,1
39542,1
39559.3,1
39577.5,1
39594.2,1
39611.7,1
39627.9,1
39645,1
39666.1,1
39688.7,1
39701.4,1
39713.3,1
39724.6,1
39737.2,1
39748.5,1
39759.8,1
39772.4,1
39784.4,1
39796.3,1
39809,1
39821.6,1
39834.3,1
39846.9,1
39859.6,1
39872.2,1
39885.6,1
39898.2,1
39911.6,1
39924.2,1
39938.3,1
39951,1
39964.3,1
39977,1
39991,1
40003.7,1
40017,1
40029.7,1
40043.1,1
40056.4,1
40068.4,1
40081.7,1
40095.1,1
40107.8,1
40121.1,1
40133.8,1
40147.1,1
40159.1,1
40171.7,1
40184.4,1
40197.1,1
40209.7,1
40223.1,1
40235.1,1
40247.7,1
40259.7,1
40272.3,1
40284.3,1
40296.9,1
40308.2,1
40318.7,1
40328.6,1
40337.1,1
40345.5,1
40353.9,1
40361.7,1
40367.6,1
40375.2,1
40381.5,1
40389.1,1
40396.8,1
40406.3,1
40415.9,1
40428.2,1
40440.6,1
40454,1
40468.7,1
40484.5,1
40500.2,1
40517.3,1
40534.4,1
40552.2,1
40570.2,1
40588.3,1
40606.4,1
40625.1,1
40644.6,1
40663.2,1
40681.9,1
40700.5,1
40719.2,1
40737.3,1
40756.5,1
40774.3,1
40791.5,1
40808.8,1
40826,1
40841.8,1
40857,1
40871.9,1
40886.3,1
40901.5,1
40915.3,1
40928.6,1
40941.9,1
40955.8,1
40969.1,1
40981.9,1
40995.3,1
41009.1,1
41024.7,1
41038.5,1
41053.7,1
41068.9,1
41085,1
41100.8,1
41116,1
41133,1
41148.9,1
41164.4,1
41181.2,1
41197.9,1
41213.9,1
41230.4,1
41246.6,1
41264.1,1
41280.5,1
41297.4,1
41313.1,1
41328.6,1
41345,1
41359.9,1
41374.6,1
41388.2,1
41401.1,1
41415.4,1
41428,1
41440.8,1
41452.7,1
41464,1
41475.5,1
41486.4,1
41496.8,1
41507.7,1
41518.2,1
41528.6,1
41538.6,1
41548.1,1
41557.6,1
41567.1,1
41576.1,1
41585.6,1
41595.1,1
41603.2,1
41613.1,1
41621.5,1
41629.5,1
41639.1,1
41649.2,1
41658.5,1
41669.1,1
41679.8,1
41691.3,1
41702.7,1
41714.7,1
41727.7,1
41739.4,1
41751.8,1
41765.2,1
41778.6,1
41792,1
41805.3,1
41819.9,1
41833.4,1
41847,1
41860.4,1
41876.1,1
41889.5,1
41905.1,1
41919.6,1
41934.1,1
41948.5,1
41963.1,1
41979.1,1
41993.5,1
42008.3,1
42024.4,1
42039.6,1
42054.8,1
42071,1
42085.8,1
42101,1
42117.6,1
42133.7,1
42149.4,1
42165.5,1
42182.7,1
42200.4,1
42217.2,1
42234.8,1
42253.1,1
42271.5,1
42289.7,1
42306,1
42324.3,1
42341.2,1
42356.7,1
42373.5,1
42389,1
42403.1,1
42417.2,1
42429.9,1
42441.3,1
42452.6,1
42463.1,1
42472.2,1
42480.7,1
42490,1
42499.8,1
42509.7,1
42518.2,1
42528.1,1
42537.4,1
42545.9,1
42555.8,1
42563.5,1
42571.5,1
42580,1
42588,1
42595.7,1
42602.9,1
42610.7,1
42617.7,1
42624.9,1
42631.9,1
42638.9,1
42645.3,1
42652.3,1
42658,1
42665,1
42671.3,1
42677.1,1
42682.7,1
42688.4,1
42694.2,1
42699.9,1
42705.7,1
42712.3,1
42717.5,1
42722.7,1
42728.6,1
42734.4,1
42741.2,1
42747.9,1
42753.5,1
42760.7,1
42767.4,1
42774.5,1
42780.9,1
42788.6,1
42797.2,1
42805.1,1
42813.6,1
42822.5,1
42831.8,1
42840.9,1
42850,1
42859.2,1
42868.4,1
42877.9,1
42887.9,1
42897.9,1
42906.1,1
42916.3,1
42925.2,1
42934.1,1
42943.1,1
42950.9,1
42958.1,1
42966.1,1
42973.7,1
42980.9,1
42988.1,1
42995.2,1
43000.9,1
43006.5,1
43013.7,1
43019.1,1
43025.6,1
43032.7,1
43039.1,1
43046.9,1
43054.1,1
43061.8,1
43070.4,1
43079.1,1
43088.3,1
43097.5,1
43106.7,1
43116.5,1
43126.4,1
43135.5,1
43145.4,1
43154.5,1
43164.4,1
43172.9,1
43183.5,1
43192.4,1
43200.6,1
43209.1,1
43218.2,1
43226.4,1
43233.7,1
43241.3,1
43248,1
43254.7,1
43261.8,1
43267.4,1
43273.1,1
43279.8,1
43285.6,1
43291.2,1
43296.9,1
43302.5,1
43308.4,1
43315,1
43321.6,1
43328,1
43336.4,1
43343.5,1
43350.5,1
43358.2,1
43366.7,1
43375.1,1
43383.5,1
43392.7,1
43401.8,1
43411,1
43420.8,1
43430.7,1
43440.5,1
43450.4,1
43460.9,1
43471.5,1
43481.3,1
43491.9,1
43501.7,1
43513,1
43523.6,1
43534.8,1
43545.4,1
43555.9,1
43566.5,1
43578.4,1
43589.7,1
43600.9,1
43613.6,1
43624.1,1
43636.1,1
43648,1
43659.3,1
43671.2,1
43682.5,1
43694.4,1
43706.4,1
43717.7,1
43729.6,1
43740.9,1
43752.8,1
43764.8,1
43776,1
43788,1
43800.6,1
43811.9,1
43823.8,1
43836.5,1
43848.4,1
43860.4,1
43872.4,1
43885,1
43901.9,1
43911,1
43923,1
43935.7,1
43947.6,1
43959.6,1
43972.3,1
43984.2,1
43996.2,1
44007.4,1
44019.4,1
44031.3,1
44043.3,1
44055.3,1
44067.2,1
44079.2,1
44091.2,1
44102.4,1
44114.4,1
44126.3,1
44138.3,1
44150.3,1
44162.9,1
44174.9,1
44186.9,1
44186.9,1
